url,Hide Visually 1,Hide Visually 2,Hide Visually 3,React Text,Hide Visually 4,Tile Link 1,Tile Link 1_link,Card Photo,Card Photo_alt,Card Photo_link,Tags List Container,Tags List Container_link,Card Price Man,Card Price Man_link,Card Details,Card Details_link,List Inline,List Inline_link,Tile Link 2,Tile Link 2_link
"https://www.trulia.com/for_rent/New_York,NY/1_beds/1500-3000_price/APARTMENT,APARTMENT_COMMUNITY,APARTMENT|CONDO|TOWNHOUSE,CONDO,COOP,LOFT,TIC_type/3_p/",158 Stanton St,New York,NY,NY,10002,"Pet Friendly
$2,300 – $3,300+
1 – 2bd
1ba
500 – 750 sqft+",https://www.trulia.com/rental-community/4026528868/158-Stanton-St-158-Stanton-St-New-York-NY-10002/,https://thumbs.trulia-cdn.com/pictures/thumbs_3/ps.108/3/9/5/5/picture-uh=d3e21651bb44ccf3636303e7d39bbde7-ps=395546d563bbdd85f0fc60f6f2d058fd.jpg,"158 Stanton St, New York, NY",https://www.trulia.com/rental-community/4026528868/158-Stanton-St-158-Stanton-St-New-York-NY-10002/,Pet Friendly; Pet Friendly; Pet Friendly,https://www.trulia.com/rental-community/4026528868/158-Stanton-St-158-Stanton-St-New-York-NY-10002/; https://www.trulia.com/rental-community/4026528868/158-Stanton-St-158-Stanton-St-New-York-NY-10002/; https://www.trulia.com/rental-community/4026528868/158-Stanton-St-158-Stanton-St-New-York-NY-10002/,"$2,300 – $3,300+",https://www.trulia.com/rental-community/4026528868/158-Stanton-St-158-Stanton-St-New-York-NY-10002/,"$2,300 – $3,300+",https://www.trulia.com/rental-community/4026528868/158-Stanton-St-158-Stanton-St-New-York-NY-10002/,1 – 2bd; 1ba; 500 – 750 sqft+,https://www.trulia.com/rental-community/4026528868/158-Stanton-St-158-Stanton-St-New-York-NY-10002/; https://www.trulia.com/rental-community/4026528868/158-Stanton-St-158-Stanton-St-New-York-NY-10002/; https://www.trulia.com/rental-community/4026528868/158-Stanton-St-158-Stanton-St-New-York-NY-10002/,158 Stanton St,https://www.trulia.com/rental-community/4026528868/158-Stanton-St-158-Stanton-St-New-York-NY-10002/
"https://www.trulia.com/for_rent/New_York,NY/1_beds/1500-3000_price/APARTMENT,APARTMENT_COMMUNITY,APARTMENT|CONDO|TOWNHOUSE,CONDO,COOP,LOFT,TIC_type/3_p/",425 East 74th,New York,NY,NY,10021,"Pet Friendly
$2,300 – $2,800+
Studio – 1bd
1ba",https://www.trulia.com/rental-community/9001177865/425-East-74th-425-E-74th-St-New-York-NY-10021/,https://thumbs.trulia-cdn.com/pictures/thumbs_3/ps.102/3/a/4/2/picture-uh=9baf2c80969d0ccf9d61b223de5c1ad7-ps=3a42d24c229fb240207ac7b198161620.jpg,"425 E 74th St, New York, NY",https://www.trulia.com/rental-community/9001177865/425-East-74th-425-E-74th-St-New-York-NY-10021/,Pet Friendly; Pet Friendly; Pet Friendly,https://www.trulia.com/rental-community/9001177865/425-East-74th-425-E-74th-St-New-York-NY-10021/; https://www.trulia.com/rental-community/9001177865/425-East-74th-425-E-74th-St-New-York-NY-10021/; https://www.trulia.com/rental-community/9001177865/425-East-74th-425-E-74th-St-New-York-NY-10021/,"$2,300 – $2,800+",https://www.trulia.com/rental-community/9001177865/425-East-74th-425-E-74th-St-New-York-NY-10021/,"$2,300 – $2,800+",https://www.trulia.com/rental-community/9001177865/425-East-74th-425-E-74th-St-New-York-NY-10021/,Studio – 1bd; 1ba,https://www.trulia.com/rental-community/9001177865/425-East-74th-425-E-74th-St-New-York-NY-10021/; https://www.trulia.com/rental-community/9001177865/425-East-74th-425-E-74th-St-New-York-NY-10021/,425 East 74th,https://www.trulia.com/rental-community/9001177865/425-East-74th-425-E-74th-St-New-York-NY-10021/
"https://www.trulia.com/for_rent/New_York,NY/1_beds/1500-3000_price/APARTMENT,APARTMENT_COMMUNITY,APARTMENT|CONDO|TOWNHOUSE,CONDO,COOP,LOFT,TIC_type/3_p/",Lenox Terrace,New York,NY,NY,10037,"Pet Friendly
$1,600 – $3,250+
Studio – 2bd
1 – 2ba
432 – 1,028 sqft+",https://www.trulia.com/rental-community/4016781059/Lenox-Terrace-484-Lenox-Ave-New-York-NY-10037/,https://thumbs.trulia-cdn.com/pictures/thumbs_3/ps.103/9/2/4/c/picture-uh=769638c34957080c9312fd17ead9fa6f-ps=924c04f5bff60ab9c62655fd4f8f1b.jpg,"484 Lenox Ave, New York, NY",https://www.trulia.com/rental-community/4016781059/Lenox-Terrace-484-Lenox-Ave-New-York-NY-10037/,Pet Friendly; Pet Friendly; Pet Friendly,https://www.trulia.com/rental-community/4016781059/Lenox-Terrace-484-Lenox-Ave-New-York-NY-10037/; https://www.trulia.com/rental-community/4016781059/Lenox-Terrace-484-Lenox-Ave-New-York-NY-10037/; https://www.trulia.com/rental-community/4016781059/Lenox-Terrace-484-Lenox-Ave-New-York-NY-10037/,"$1,600 – $3,250+",https://www.trulia.com/rental-community/4016781059/Lenox-Terrace-484-Lenox-Ave-New-York-NY-10037/,"$1,600 – $3,250+",https://www.trulia.com/rental-community/4016781059/Lenox-Terrace-484-Lenox-Ave-New-York-NY-10037/,"Studio – 2bd; 1 – 2ba; 432 – 1,028 sqft+",https://www.trulia.com/rental-community/4016781059/Lenox-Terrace-484-Lenox-Ave-New-York-NY-10037/; https://www.trulia.com/rental-community/4016781059/Lenox-Terrace-484-Lenox-Ave-New-York-NY-10037/; https://www.trulia.com/rental-community/4016781059/Lenox-Terrace-484-Lenox-Ave-New-York-NY-10037/,Lenox Terrace,https://www.trulia.com/rental-community/4016781059/Lenox-Terrace-484-Lenox-Ave-New-York-NY-10037/
"https://www.trulia.com/for_rent/New_York,NY/1_beds/1500-3000_price/APARTMENT,APARTMENT_COMMUNITY,APARTMENT|CONDO|TOWNHOUSE,CONDO,COOP,LOFT,TIC_type/3_p/",91 Clinton St #2,Manhattan,NY,NY,10002,"$2,250
1bd
1ba",https://www.trulia.com/rental/4030816368-91-Clinton-St-2-Manhattan-NY-10002,https://thumbs.trulia-cdn.com/pictures/thumbs_3/ps.108/a/1/3/b/picture-uh=bd9bed80598242bae9d72a74291f50-ps=a13bda6628abba6cf71a21778f4a7b1d.jpg,"91 Clinton St #2, Manhattan, NY",https://www.trulia.com/rental/4030816368-91-Clinton-St-2-Manhattan-NY-10002,,,"$2,250 ",https://www.trulia.com/rental/4030816368-91-Clinton-St-2-Manhattan-NY-10002,"$2,250 ",https://www.trulia.com/rental/4030816368-91-Clinton-St-2-Manhattan-NY-10002,1bd; 1ba,https://www.trulia.com/rental/4030816368-91-Clinton-St-2-Manhattan-NY-10002; https://www.trulia.com/rental/4030816368-91-Clinton-St-2-Manhattan-NY-10002,91 Clinton St #2,https://www.trulia.com/rental/4030816368-91-Clinton-St-2-Manhattan-NY-10002
"https://www.trulia.com/for_rent/New_York,NY/1_beds/1500-3000_price/APARTMENT,APARTMENT_COMMUNITY,APARTMENT|CONDO|TOWNHOUSE,CONDO,COOP,LOFT,TIC_type/3_p/",746 9th Ave #3RN,Manhattan,NY,NY,10019,"Pet Friendly
$1,945
1bd
1ba",https://www.trulia.com/rental/4034284337-746-9th-Ave-3RN-Manhattan-NY-10019,https://thumbs.trulia-cdn.com/pictures/thumbs_3/ps.108/e/4/2/8/picture-uh=735903ad7ac536a19831d4977c4487d1-ps=e428c5bcc57e695ff317e0d0a81d808c.jpg,"746 9th Ave #3RN, Manhattan, NY",https://www.trulia.com/rental/4034284337-746-9th-Ave-3RN-Manhattan-NY-10019,Pet Friendly; Pet Friendly; Pet Friendly,https://www.trulia.com/rental/4034284337-746-9th-Ave-3RN-Manhattan-NY-10019; https://www.trulia.com/rental/4034284337-746-9th-Ave-3RN-Manhattan-NY-10019; https://www.trulia.com/rental/4034284337-746-9th-Ave-3RN-Manhattan-NY-10019,"$1,945 ",https://www.trulia.com/rental/4034284337-746-9th-Ave-3RN-Manhattan-NY-10019,"$1,945 ",https://www.trulia.com/rental/4034284337-746-9th-Ave-3RN-Manhattan-NY-10019,1bd; 1ba,https://www.trulia.com/rental/4034284337-746-9th-Ave-3RN-Manhattan-NY-10019; https://www.trulia.com/rental/4034284337-746-9th-Ave-3RN-Manhattan-NY-10019,746 9th Ave #3RN,https://www.trulia.com/rental/4034284337-746-9th-Ave-3RN-Manhattan-NY-10019
"https://www.trulia.com/for_rent/New_York,NY/1_beds/1500-3000_price/APARTMENT,APARTMENT_COMMUNITY,APARTMENT|CONDO|TOWNHOUSE,CONDO,COOP,LOFT,TIC_type/3_p/",746 9th Ave #5R,Manhattan,NY,NY,10019,"Pet Friendly
$1,945
1bd
1ba",https://www.trulia.com/rental/4028099089-746-9th-Ave-5R-Manhattan-NY-10019,https://thumbs.trulia-cdn.com/pictures/thumbs_3/ps.106/b/e/a/6/picture-uh=fd12373fa36e78ca882011a42b44c75e-ps=bea617d4853f8ed676a7c969238fb0.jpg,"746 9th Ave #5R, Manhattan, NY",https://www.trulia.com/rental/4028099089-746-9th-Ave-5R-Manhattan-NY-10019,Pet Friendly; Pet Friendly; Pet Friendly; Pet Friendly,https://www.trulia.com/rental/4028099089-746-9th-Ave-5R-Manhattan-NY-10019; https://www.trulia.com/rental/4028099089-746-9th-Ave-5R-Manhattan-NY-10019; https://www.trulia.com/rental/4028099089-746-9th-Ave-5R-Manhattan-NY-10019; https://www.trulia.com/rental/4028099089-746-9th-Ave-5R-Manhattan-NY-10019,"$1,945 ",https://www.trulia.com/rental/4028099089-746-9th-Ave-5R-Manhattan-NY-10019,"$1,945 ",https://www.trulia.com/rental/4028099089-746-9th-Ave-5R-Manhattan-NY-10019,1bd; 1ba,https://www.trulia.com/rental/4028099089-746-9th-Ave-5R-Manhattan-NY-10019; https://www.trulia.com/rental/4028099089-746-9th-Ave-5R-Manhattan-NY-10019,746 9th Ave #5R,https://www.trulia.com/rental/4028099089-746-9th-Ave-5R-Manhattan-NY-10019
"https://www.trulia.com/for_rent/New_York,NY/1_beds/1500-3000_price/APARTMENT,APARTMENT_COMMUNITY,APARTMENT|CONDO|TOWNHOUSE,CONDO,COOP,LOFT,TIC_type/3_p/",119 E 97th St #31,Manhattan,NY,NY,10029,"$1,845
1bd
1ba",https://www.trulia.com/rental/4036360848-119-E-97th-St-31-Manhattan-NY-10029,https://thumbs.trulia-cdn.com/pictures/thumbs_3/ps.109/8/c/d/5/picture-uh=1d6b73857777bb194638334f8ad71fb-ps=8cd5c982457757526d606b17ca70e9.jpg,"119 E 97th St #31, Manhattan, NY",https://www.trulia.com/rental/4036360848-119-E-97th-St-31-Manhattan-NY-10029,,,"$1,845 ",https://www.trulia.com/rental/4036360848-119-E-97th-St-31-Manhattan-NY-10029,"$1,845 ",https://www.trulia.com/rental/4036360848-119-E-97th-St-31-Manhattan-NY-10029,1bd; 1ba,https://www.trulia.com/rental/4036360848-119-E-97th-St-31-Manhattan-NY-10029; https://www.trulia.com/rental/4036360848-119-E-97th-St-31-Manhattan-NY-10029,119 E 97th St #31,https://www.trulia.com/rental/4036360848-119-E-97th-St-31-Manhattan-NY-10029
"https://www.trulia.com/for_rent/New_York,NY/1_beds/1500-3000_price/APARTMENT,APARTMENT_COMMUNITY,APARTMENT|CONDO|TOWNHOUSE,CONDO,COOP,LOFT,TIC_type/3_p/",319 W 76th St #5A,Manhattan,NY,NY,10023,"Pet Friendly
$2,395
1bd
1ba",https://www.trulia.com/rental/4035643585-319-W-76th-St-5A-Manhattan-NY-10023,https://thumbs.trulia-cdn.com/pictures/thumbs_3/ps.109/4/2/2/d/picture-uh=3a891537f45daf1343801ec070afddfa-ps=422d161fdefa6d74c8844b57cbbc7bd2.jpg,"319 W 76th St #5A, Manhattan, NY",https://www.trulia.com/rental/4035643585-319-W-76th-St-5A-Manhattan-NY-10023,Pet Friendly; Pet Friendly; Pet Friendly; Pet Friendly,https://www.trulia.com/rental/4035643585-319-W-76th-St-5A-Manhattan-NY-10023; https://www.trulia.com/rental/4035643585-319-W-76th-St-5A-Manhattan-NY-10023; https://www.trulia.com/rental/4035643585-319-W-76th-St-5A-Manhattan-NY-10023; https://www.trulia.com/rental/4035643585-319-W-76th-St-5A-Manhattan-NY-10023,"$2,395 ",https://www.trulia.com/rental/4035643585-319-W-76th-St-5A-Manhattan-NY-10023,"$2,395 ",https://www.trulia.com/rental/4035643585-319-W-76th-St-5A-Manhattan-NY-10023,1bd; 1ba,https://www.trulia.com/rental/4035643585-319-W-76th-St-5A-Manhattan-NY-10023; https://www.trulia.com/rental/4035643585-319-W-76th-St-5A-Manhattan-NY-10023,319 W 76th St #5A,https://www.trulia.com/rental/4035643585-319-W-76th-St-5A-Manhattan-NY-10023
"https://www.trulia.com/for_rent/New_York,NY/1_beds/1500-3000_price/APARTMENT,APARTMENT_COMMUNITY,APARTMENT|CONDO|TOWNHOUSE,CONDO,COOP,LOFT,TIC_type/3_p/",668 Riverside Dr #6E,Manhattan,NY,NY,10031,"Pet Friendly
$2,200
1bd
1ba
737 sqft",https://www.trulia.com/rental/4035147629-668-Riverside-Dr-6E-Manhattan-NY-10031,https://thumbs.trulia-cdn.com/pictures/thumbs_3/ps.107/8/b/1/9/picture-uh=138fbb65535816040f3acf0e84b4d-ps=8b192528b5429c6cae6e8a326774bfd.jpg,"668 Riverside Dr #6E, Manhattan, NY",https://www.trulia.com/rental/4035147629-668-Riverside-Dr-6E-Manhattan-NY-10031,Pet Friendly; Pet Friendly; Pet Friendly; Pet Friendly,https://www.trulia.com/rental/4035147629-668-Riverside-Dr-6E-Manhattan-NY-10031; https://www.trulia.com/rental/4035147629-668-Riverside-Dr-6E-Manhattan-NY-10031; https://www.trulia.com/rental/4035147629-668-Riverside-Dr-6E-Manhattan-NY-10031; https://www.trulia.com/rental/4035147629-668-Riverside-Dr-6E-Manhattan-NY-10031,"$2,200 ",https://www.trulia.com/rental/4035147629-668-Riverside-Dr-6E-Manhattan-NY-10031,"$2,200 ",https://www.trulia.com/rental/4035147629-668-Riverside-Dr-6E-Manhattan-NY-10031,1bd; 1ba; 737 sqft,https://www.trulia.com/rental/4035147629-668-Riverside-Dr-6E-Manhattan-NY-10031; https://www.trulia.com/rental/4035147629-668-Riverside-Dr-6E-Manhattan-NY-10031; https://www.trulia.com/rental/4035147629-668-Riverside-Dr-6E-Manhattan-NY-10031,668 Riverside Dr #6E,https://www.trulia.com/rental/4035147629-668-Riverside-Dr-6E-Manhattan-NY-10031
"https://www.trulia.com/for_rent/New_York,NY/1_beds/1500-3000_price/APARTMENT,APARTMENT_COMMUNITY,APARTMENT|CONDO|TOWNHOUSE,CONDO,COOP,LOFT,TIC_type/3_p/",28 W 83rd St #4,Manhattan,NY,NY,10024,"$2,775
1bd
1ba",https://www.trulia.com/rental/4028264604-28-W-83rd-St-4-Manhattan-NY-10024,https://thumbs.trulia-cdn.com/pictures/thumbs_3/ps.106/6/6/e/7/picture-uh=f2c051771c30a7fd08c9d0c714a9e815-ps=66e759f973433cc88b3fa695b7d97aa.jpg,"28 W 83rd St #4, Manhattan, NY",https://www.trulia.com/rental/4028264604-28-W-83rd-St-4-Manhattan-NY-10024,,,"$2,775 ",https://www.trulia.com/rental/4028264604-28-W-83rd-St-4-Manhattan-NY-10024,"$2,775 ",https://www.trulia.com/rental/4028264604-28-W-83rd-St-4-Manhattan-NY-10024,1bd; 1ba,https://www.trulia.com/rental/4028264604-28-W-83rd-St-4-Manhattan-NY-10024; https://www.trulia.com/rental/4028264604-28-W-83rd-St-4-Manhattan-NY-10024,28 W 83rd St #4,https://www.trulia.com/rental/4028264604-28-W-83rd-St-4-Manhattan-NY-10024
"https://www.trulia.com/for_rent/New_York,NY/1_beds/1500-3000_price/APARTMENT,APARTMENT_COMMUNITY,APARTMENT|CONDO|TOWNHOUSE,CONDO,COOP,LOFT,TIC_type/3_p/",220 W 148th St #5M,Manhattan,NY,NY,10039,"Pet Friendly
$2,500
1bd
1ba
800 sqft",https://www.trulia.com/rental/4032814374-220-W-148th-St-5M-Manhattan-NY-10039,https://thumbs.trulia-cdn.com/pictures/thumbs_3/ps.108/b/c/f/6/picture-uh=48cfc2286974278236902232314856-ps=bcf6135ef7a516b9dff48ebc76b73d.jpg,"220 W 148th St #5M, Manhattan, NY",https://www.trulia.com/rental/4032814374-220-W-148th-St-5M-Manhattan-NY-10039,Pet Friendly; Pet Friendly; Pet Friendly; Pet Friendly,https://www.trulia.com/rental/4032814374-220-W-148th-St-5M-Manhattan-NY-10039; https://www.trulia.com/rental/4032814374-220-W-148th-St-5M-Manhattan-NY-10039; https://www.trulia.com/rental/4032814374-220-W-148th-St-5M-Manhattan-NY-10039; https://www.trulia.com/rental/4032814374-220-W-148th-St-5M-Manhattan-NY-10039,"$2,500 ",https://www.trulia.com/rental/4032814374-220-W-148th-St-5M-Manhattan-NY-10039,"$2,500 ",https://www.trulia.com/rental/4032814374-220-W-148th-St-5M-Manhattan-NY-10039,1bd; 1ba; 800 sqft,https://www.trulia.com/rental/4032814374-220-W-148th-St-5M-Manhattan-NY-10039; https://www.trulia.com/rental/4032814374-220-W-148th-St-5M-Manhattan-NY-10039; https://www.trulia.com/rental/4032814374-220-W-148th-St-5M-Manhattan-NY-10039,220 W 148th St #5M,https://www.trulia.com/rental/4032814374-220-W-148th-St-5M-Manhattan-NY-10039
"https://www.trulia.com/for_rent/New_York,NY/1_beds/1500-3000_price/APARTMENT,APARTMENT_COMMUNITY,APARTMENT|CONDO|TOWNHOUSE,CONDO,COOP,LOFT,TIC_type/3_p/",249 E 10th St #3B,Manhattan,NY,NY,10009,"$2,395
1bd
1ba",https://www.trulia.com/rental/4028698706-249-E-10th-St-3B-Manhattan-NY-10009,https://thumbs.trulia-cdn.com/pictures/thumbs_3/ps.109/8/c/7/e/picture-uh=1fcd92a26d18503aa589e8f4fef08b5c-ps=8c7e79fb56238851555cfab4c7d52a.jpg,"249 E 10th St #3B, Manhattan, NY",https://www.trulia.com/rental/4028698706-249-E-10th-St-3B-Manhattan-NY-10009,,,"$2,395 ",https://www.trulia.com/rental/4028698706-249-E-10th-St-3B-Manhattan-NY-10009,"$2,395 ",https://www.trulia.com/rental/4028698706-249-E-10th-St-3B-Manhattan-NY-10009,1bd; 1ba,https://www.trulia.com/rental/4028698706-249-E-10th-St-3B-Manhattan-NY-10009; https://www.trulia.com/rental/4028698706-249-E-10th-St-3B-Manhattan-NY-10009,249 E 10th St #3B,https://www.trulia.com/rental/4028698706-249-E-10th-St-3B-Manhattan-NY-10009
"https://www.trulia.com/for_rent/New_York,NY/1_beds/1500-3000_price/APARTMENT,APARTMENT_COMMUNITY,APARTMENT|CONDO|TOWNHOUSE,CONDO,COOP,LOFT,TIC_type/3_p/",105 E 63rd St #8B,New York,NY,NY,10065,"New
$2,900
1bd
1ba",https://www.trulia.com/rental/4036949306-105-E-63rd-St-8B-New-York-NY-10065,https://thumbs.trulia-cdn.com/pictures/thumbs_3/ps.109/f/f/6/5/picture-uh=e82db1a8661584845d851332aa42d077-ps=ff65bd44d4080d9ac8bc5a73c3c23b0.jpg,"105 E 63rd St #8B, New York, NY",https://www.trulia.com/rental/4036949306-105-E-63rd-St-8B-New-York-NY-10065,New; New; New; New,https://www.trulia.com/rental/4036949306-105-E-63rd-St-8B-New-York-NY-10065; https://www.trulia.com/rental/4036949306-105-E-63rd-St-8B-New-York-NY-10065; https://www.trulia.com/rental/4036949306-105-E-63rd-St-8B-New-York-NY-10065; https://www.trulia.com/rental/4036949306-105-E-63rd-St-8B-New-York-NY-10065,"$2,900 ",https://www.trulia.com/rental/4036949306-105-E-63rd-St-8B-New-York-NY-10065,"$2,900 ",https://www.trulia.com/rental/4036949306-105-E-63rd-St-8B-New-York-NY-10065,1bd; 1ba,https://www.trulia.com/rental/4036949306-105-E-63rd-St-8B-New-York-NY-10065; https://www.trulia.com/rental/4036949306-105-E-63rd-St-8B-New-York-NY-10065,105 E 63rd St #8B,https://www.trulia.com/rental/4036949306-105-E-63rd-St-8B-New-York-NY-10065
"https://www.trulia.com/for_rent/New_York,NY/1_beds/1500-3000_price/APARTMENT,APARTMENT_COMMUNITY,APARTMENT|CONDO|TOWNHOUSE,CONDO,COOP,LOFT,TIC_type/3_p/",359 E 19th St #A,Manhattan,NY,NY,10003,"New
$2,950
1bd
1ba",https://www.trulia.com/rental/4017441863-359-E-19th-St-A-Manhattan-NY-10003,https://thumbs.trulia-cdn.com/pictures/thumbs_3/ps.109/e/d/c/9/picture-uh=62ba3b223c8deaad5356d8a6aecc02d-ps=edc92f71877ce612a817819cfa93c.jpg,"359 E 19th St #A, Manhattan, NY",https://www.trulia.com/rental/4017441863-359-E-19th-St-A-Manhattan-NY-10003,New; New; New; New,https://www.trulia.com/rental/4017441863-359-E-19th-St-A-Manhattan-NY-10003; https://www.trulia.com/rental/4017441863-359-E-19th-St-A-Manhattan-NY-10003; https://www.trulia.com/rental/4017441863-359-E-19th-St-A-Manhattan-NY-10003; https://www.trulia.com/rental/4017441863-359-E-19th-St-A-Manhattan-NY-10003,"$2,950 ",https://www.trulia.com/rental/4017441863-359-E-19th-St-A-Manhattan-NY-10003,"$2,950 ",https://www.trulia.com/rental/4017441863-359-E-19th-St-A-Manhattan-NY-10003,1bd; 1ba,https://www.trulia.com/rental/4017441863-359-E-19th-St-A-Manhattan-NY-10003; https://www.trulia.com/rental/4017441863-359-E-19th-St-A-Manhattan-NY-10003,359 E 19th St #A,https://www.trulia.com/rental/4017441863-359-E-19th-St-A-Manhattan-NY-10003
"https://www.trulia.com/for_rent/New_York,NY/1_beds/1500-3000_price/APARTMENT,APARTMENT_COMMUNITY,APARTMENT|CONDO|TOWNHOUSE,CONDO,COOP,LOFT,TIC_type/3_p/",236 W 139th St #G,Manhattan,NY,NY,10030,"New
$2,850
1bd
2ba",https://www.trulia.com/rental/4036959766-236-W-139th-St-G-Manhattan-NY-10030,https://thumbs.trulia-cdn.com/pictures/thumbs_3/ps.109/8/8/e/2/picture-uh=ee69b6425b29213742596aac3d96706f-ps=88e2d1bda4707fe6ea912c62eb1bbae.jpg,"236 W 139th St #G, Manhattan, NY",https://www.trulia.com/rental/4036959766-236-W-139th-St-G-Manhattan-NY-10030,New; New; New; New,https://www.trulia.com/rental/4036959766-236-W-139th-St-G-Manhattan-NY-10030; https://www.trulia.com/rental/4036959766-236-W-139th-St-G-Manhattan-NY-10030; https://www.trulia.com/rental/4036959766-236-W-139th-St-G-Manhattan-NY-10030; https://www.trulia.com/rental/4036959766-236-W-139th-St-G-Manhattan-NY-10030,"$2,850 ",https://www.trulia.com/rental/4036959766-236-W-139th-St-G-Manhattan-NY-10030,"$2,850 ",https://www.trulia.com/rental/4036959766-236-W-139th-St-G-Manhattan-NY-10030,1bd; 2ba,https://www.trulia.com/rental/4036959766-236-W-139th-St-G-Manhattan-NY-10030; https://www.trulia.com/rental/4036959766-236-W-139th-St-G-Manhattan-NY-10030,236 W 139th St #G,https://www.trulia.com/rental/4036959766-236-W-139th-St-G-Manhattan-NY-10030
"https://www.trulia.com/for_rent/New_York,NY/1_beds/1500-3000_price/APARTMENT,APARTMENT_COMMUNITY,APARTMENT|CONDO|TOWNHOUSE,CONDO,COOP,LOFT,TIC_type/3_p/",237 W 13th St #R1W,Manhattan,NY,NY,10011,"New
Pet Friendly
$2,750
1bd
1ba",https://www.trulia.com/rental/4036915383-237-W-13th-St-R1W-Manhattan-NY-10011,https://thumbs.trulia-cdn.com/pictures/thumbs_3/ps.109/b/a/d/b/picture-uh=9a9abe9d323885dae584dff89c6929-ps=badbc2616a56836d5f65fee19a28165f.jpg,"237 W 13th St #R1W, Manhattan, NY",https://www.trulia.com/rental/4036915383-237-W-13th-St-R1W-Manhattan-NY-10011,"New
Pet Friendly; New
Pet Friendly; New
Pet Friendly; New
Pet Friendly",https://www.trulia.com/rental/4036915383-237-W-13th-St-R1W-Manhattan-NY-10011; https://www.trulia.com/rental/4036915383-237-W-13th-St-R1W-Manhattan-NY-10011; https://www.trulia.com/rental/4036915383-237-W-13th-St-R1W-Manhattan-NY-10011; https://www.trulia.com/rental/4036915383-237-W-13th-St-R1W-Manhattan-NY-10011,"$2,750 ",https://www.trulia.com/rental/4036915383-237-W-13th-St-R1W-Manhattan-NY-10011,"$2,750 ",https://www.trulia.com/rental/4036915383-237-W-13th-St-R1W-Manhattan-NY-10011,1bd; 1ba,https://www.trulia.com/rental/4036915383-237-W-13th-St-R1W-Manhattan-NY-10011; https://www.trulia.com/rental/4036915383-237-W-13th-St-R1W-Manhattan-NY-10011,237 W 13th St #R1W,https://www.trulia.com/rental/4036915383-237-W-13th-St-R1W-Manhattan-NY-10011
"https://www.trulia.com/for_rent/New_York,NY/1_beds/1500-3000_price/APARTMENT,APARTMENT_COMMUNITY,APARTMENT|CONDO|TOWNHOUSE,CONDO,COOP,LOFT,TIC_type/3_p/",37 E 65th St #2B,New York,NY,NY,10065,"New
Open House: Sat, 10-8PM
Furnished
$2,900
1bd
1ba
300 sqft",https://www.trulia.com/rental/4036892394-37-E-65th-St-2B-New-York-NY-10065,https://thumbs.trulia-cdn.com/pictures/thumbs_3/ps.109/a/d/c/9/picture-uh=c86c85d3511834536f24d741fe30596-ps=adc95e24f4bc4a913d099c4f0b18f7c.jpg,"37 E 65th St #2B, New York, NY",https://www.trulia.com/rental/4036892394-37-E-65th-St-2B-New-York-NY-10065,"New
Open House: Sat, 10-8PM
Furnished; New
Open House: Sat, 10-8PM
Furnished; New
Open House: Sat, 10-8PM
Furnished; New
Open House: Sat, 10-8PM
Furnished",https://www.trulia.com/rental/4036892394-37-E-65th-St-2B-New-York-NY-10065; https://www.trulia.com/rental/4036892394-37-E-65th-St-2B-New-York-NY-10065; https://www.trulia.com/rental/4036892394-37-E-65th-St-2B-New-York-NY-10065; https://www.trulia.com/rental/4036892394-37-E-65th-St-2B-New-York-NY-10065,"$2,900 ",https://www.trulia.com/rental/4036892394-37-E-65th-St-2B-New-York-NY-10065,"$2,900 ",https://www.trulia.com/rental/4036892394-37-E-65th-St-2B-New-York-NY-10065,1bd; 1ba; 300 sqft,https://www.trulia.com/rental/4036892394-37-E-65th-St-2B-New-York-NY-10065; https://www.trulia.com/rental/4036892394-37-E-65th-St-2B-New-York-NY-10065; https://www.trulia.com/rental/4036892394-37-E-65th-St-2B-New-York-NY-10065,37 E 65th St #2B,https://www.trulia.com/rental/4036892394-37-E-65th-St-2B-New-York-NY-10065
